"(PDH-CSV 4.0) (SE Asia Standard Time)(-420)","\\LAPTOP-13D8LAOO\Memory\Page Faults/sec","\\LAPTOP-13D8LAOO\Memory\Pages Input/sec","\\LAPTOP-13D8LAOO\Memory\Pages/sec","\\LAPTOP-13D8LAOO\Memory\Available MBytes","\\LAPTOP-13D8LAOO\Memory\% Committed Bytes In Use","\\LAPTOP-13D8LAOO\Paging File(_Total)\% Usage"
"12/20/2025 21:24:34.664","5898.174924620478123","0","0","1718","49.700714868889356524","5.6958956217061169625"
"12/20/2025 21:24:35.662","4757.2408844859519377","20.047369930408560634","20.047369930408560634","1719","49.678631790373160015","5.6958956217061169625"
"12/20/2025 21:24:36.660","4730.6098116856483102","0","0","1728","49.650230922189130922","5.6958956217061169625"
"12/20/2025 21:24:37.656","4373.082257827893045","0","0","1731","49.624509725166603857","5.6958956217061169625"
"12/20/2025 21:24:38.652","4433.5006505778446808","0","0","1733","49.615805584382222548","5.6958956217061169625"
"12/20/2025 21:24:39.648","4379.5299445088858192","0","0","1735","49.597693176380751368","5.6958956217061169625"
"12/20/2025 21:24:40.662","4683.83474017793651","15.790424745648333982","15.790424745648333982","1771","49.422221851866275699","5.6958956217061169625"
"12/20/2025 21:24:41.661","4559.1102249954919898","0","0","1771","49.421889323140931083","5.6958956217061169625"
"12/20/2025 21:24:42.659","4432.3495982425329203","0","0","1772","49.422710842784198348","5.6958956217061169625"
"12/20/2025 21:24:43.653","4102.1792525648424999","0","0","1773","49.425507907156251974","5.6958956217061169625"
"12/20/2025 21:24:44.649","13265.783465905820776","0","0","1742","49.611580662804563246","5.6958956217061169625"
"12/20/2025 21:24:45.664","18834.49368617525397","30.565872907100452238","30.565872907100452238","1739","49.637712619648716839","5.6958956217061169625"
"12/20/2025 21:24:46.661","5630.5216978574044333","11.026480091940795702","11.026480091940795702","1735","49.630925350270914009","5.6958956217061169625"
"12/20/2025 21:24:47.660","24542.4290346217349","23.029491566900571087","23.029491566900571087","1745","49.524422024731620695","5.6958956217061169625"
"12/20/2025 21:24:48.655","5716.8108292128126777","0","0","1792","49.184824048817347375","5.6958956217061169625"
"12/20/2025 21:24:49.647","10380.645162591126791","1.0081232555687216212","1.0081232555687216212","1773","49.248745606571610267","5.6958956217061169625"
"12/20/2025 21:24:50.658","4382.5715777960394917","0","0","1774","49.23163076146310857","5.6958956217061169625"
"12/20/2025 21:24:51.657","4717.2986723244912355","9.0024783822986460535","9.0024783822986460535","1777","49.204149178509638318","5.6958956217061169625"
"12/20/2025 21:24:52.653","3893.7919033439493433","0","0","1778","49.197537952381544812","5.6958956217061169625"
"12/20/2025 21:24:53.649","5074.888983667427965","54.191023357334607624","54.191023357334607624","1793","49.114604235886275774","5.6958956217061169625"
"12/20/2025 21:24:54.658","5688.1868413740348842","0","0","1797","49.117499089128685341","5.6958956217061169625"
"12/20/2025 21:24:55.659","5782.561688819828305","2.9982172600171939081","2.9982172600171939081","1837","48.905411723280657554","5.6958956217061169625"
"12/20/2025 21:24:56.652","4648.0347200943624557","0","0","1840","48.882213758510125956","5.6958956217061169625"
"12/20/2025 21:24:57.652","4478.9568509494138198","16.996041621906258001","16.996041621906258001","1841","48.88325043695122929","5.6958956217061169625"
"12/20/2025 21:24:58.663","6162.0410166725077943","0","0","1864","48.749167716305038311","5.6958956217061169625"
"12/20/2025 21:24:59.660","4388.2940825364557895","0","0","1870","48.688101896245058242","5.6897010642056207175"
"12/20/2025 21:25:00.661","6140.8716761583145853","18.977970371992189058","18.977970371992189058","1871","48.684581124383157658","5.6897010642056207175"
"12/20/2025 21:25:01.660","3993.4830841102220802","0","0","1872","48.672884341486003734","5.6897010642056207175"
"12/20/2025 21:25:02.664","4759.499408199064419","0","0","1873","48.667055496169965068","5.6897010642056207175"
"12/20/2025 21:25:03.657","4838.6857915814925946","16.11887833964269845","16.11887833964269845","1874","48.642527463064183735","5.6897010642056207175"
"12/20/2025 21:25:04.655","10325.763410795590971","0","0","1858","48.783495241958533484","5.6897010642056207175"
"12/20/2025 21:25:05.654","19262.116022222297033","194.31389466544257516","194.31389466544257516","1831","48.934927524285143363","5.6897010642056207175"
"12/20/2025 21:25:06.670","5467.9651238877358992","0","0","1837","48.908854264046262017","5.6897010642056207175"
"12/20/2025 21:25:07.650","4947.0607345349235402","0","0","1837","48.910145216833370796","5.6897010642056207175"
"12/20/2025 21:25:08.664","37823.834605530741101","1001.6163880214567143","1001.6163880214567143","1800","49.142281396580465014","5.6897010642056207175"
"12/20/2025 21:25:09.666","9977.6759980296192225","283.47939010008121841","283.47939010008121841","1814","49.099934345367351796","5.6897010642056207175"
"12/20/2025 21:25:10.663","27179.68144004860369","336.07180018515049369","336.07180018515049369","1763","49.350085144245554147","5.6897010642056207175"
"12/20/2025 21:25:11.658","96330.418127535478561","7846.2347017013908044","7846.2347017013908044","1653","49.976821581362010249","5.6897010642056207175"
"12/20/2025 21:25:12.651","31844.227946663635521","903.36092562167243614","903.36092562167243614","1637","50.089212425539550111","5.6897010642056207175"
"12/20/2025 21:25:13.663","15199.633951457051808","285.66652870983210732","285.66652870983210732","1734","49.548187211516356854","5.6897010642056207175"
"12/20/2025 21:25:14.661","8066.653617913681046","23.038995804298355807","23.038995804298355807","1740","49.537311948262455985","5.6897010642056207175"
"12/20/2025 21:25:15.657","12663.175990425481359","206.90151126488333944","206.90151126488333944","1720","49.591179762406085274","5.6897010642056207175"
"12/20/2025 21:25:16.648","5078.9952182208044178","0","0","1724","49.528999009525634278","5.6897010642056207175"
"12/20/2025 21:25:17.664","4136.9488618565337674","0","0","1728","49.532011232695545289","5.6897010642056207175"
"12/20/2025 21:25:18.663","5369.2725716324102905","9.005488845451303348","9.005488845451303348","1731","49.518299789521449839","5.6897010642056207175"
"12/20/2025 21:25:19.652","4616.946932482680495","0","0","1746","49.396578885940037651","5.6897010642056207175"
"12/20/2025 21:25:20.670","19969.065558310401684","2.9513842090319837297","2.9513842090319837297","1740","49.503101792536469361","5.6897010642056207175"
"12/20/2025 21:25:21.669","6505.8105670808181458","16.004454039559210088","16.004454039559210088","1743","49.484383023689588299","5.6897010642056207175"
"12/20/2025 21:25:22.658","8814.6947193584128399","2.023575463580902678","2.023575463580902678","1734","49.514250887910428389","5.6897010642056207175"
"12/20/2025 21:25:23.648","85457.860220375485369","82.772791614349046085","82.772791614349046085","1585","50.005476747175094943","5.6897010642056207175"
"12/20/2025 21:25:24.660","9547.2350019834502746","1163.8872847290183472","1163.8872847290183472","1648","49.989965779238836774","5.6897010642056207175"
"12/20/2025 21:25:25.649","135614.33459346176824","16918.181885263857112","16918.181885263857112","1441","51.318098546778344371","5.68866863795553801"
"12/20/2025 21:25:26.666","101760.83385144364729","7414.7415412567488602","7414.7415412567488602","1320","51.875201950751993252","5.68866863795553801"
"12/20/2025 21:25:27.663","60712.612332467411761","1943.7579306626760172","1943.7579306626760172","1321","51.9280135053973666","5.68866863795553801"
"12/20/2025 21:25:28.651","106163.47632645380509","4486.408015931607224","4486.408015931607224","1212","52.336246951561484764","5.68866863795553801"
"12/20/2025 21:25:29.668","20446.443363656864676","469.27553695156251479","469.27553695156251479","1216","52.275885281217263412","5.68866863795553801"
"12/20/2025 21:25:30.668","24189.123140537994914","303.85080925265691576","303.85080925265691576","1198","52.378437540582012844","5.68866863795553801"
"12/20/2025 21:25:31.662","36109.062629217849462","307.85916147615449745","307.85916147615449745","1315","51.590136823148966982","5.68866863795553801"
"12/20/2025 21:25:32.650","120072.02134397724876","2084.6258891298957678","2084.6258891298957678","1466","50.711058883627657679","5.68866863795553801"
"12/20/2025 21:25:33.656","73967.990204652785906","9250.7195445799607114","9250.7195445799607114","1394","51.192113606071117715","5.68866863795553801"
"12/20/2025 21:25:34.645","14552.963878125678093","1056.9078638294067787","1056.9078638294067787","1426","51.154069730815031392","5.68866863795553801"
"12/20/2025 21:25:35.660","26398.433313368848758","56.150111906187937905","56.150111906187937905","1405","51.221277343859263453","5.68866863795553801"
"12/20/2025 21:25:36.661","74333.952200041181641","1533.8434820145612321","1533.8434820145612321","1426","50.905796664512202199","5.68866863795553801"
"12/20/2025 21:25:37.661","39719.077650756793446","427.11912352355068379","427.11912352355068379","1364","51.325863797991964077","5.68866863795553801"
"12/20/2025 21:25:38.659","31074.030356428804225","2665.4630513331521797","2665.4630513331521797","1328","51.4801909568440621","5.68866863795553801"
"12/20/2025 21:25:39.658","83405.609121529691038","2931.0596556200039231","2931.0596556200039231","1221","52.233636018874506135","5.68866863795553801"
"12/20/2025 21:25:40.659","30187.612500574363366","591.34597135568060366","591.34597135568060366","1214","52.285019739597338173","5.68866863795553801"
"12/20/2025 21:25:41.655","20726.253213909632905","664.66984583675707654","664.66984583675707654","1177","52.497654769685510701","5.68866863795553801"
"12/20/2025 21:25:42.670","28385.424701490235748","1340.6090288243756277","1340.6090288243756277","1144","52.578652057000120124","5.68866863795553801"
"12/20/2025 21:25:43.672","21678.996198717184598","940.91652853087418862","940.91652853087418862","1119","52.699160238890705443","5.68866863795553801"
"12/20/2025 21:25:44.643","41288.769670848050737","672.27444445988726329","672.27444445988726329","1100","52.774309146398280745","5.68866863795553801"
"12/20/2025 21:25:45.647","77907.525154152142932","1345.6718124585704572","1345.6718124585704572","1024","53.330336756382678232","5.68866863795553801"
"12/20/2025 21:25:46.652","74956.7291355827183","1827.8488746092689325","1827.8488746092689325","950","53.871870519097861063","5.68866863795553801"
"12/20/2025 21:25:47.669","84648.782169739264646","198.71298909095202134","198.71298909095202134","841","54.494558054603302821","5.68866863795553801"
"12/20/2025 21:25:48.667","104518.98907380246965","941.58544156650975765","52133.782863585707673","1095","54.279967037560403753","7.3032542398035804609"
"12/20/2025 21:25:49.655","53629.602544483052043","923.23456444435407775","923.23456444435407775","1049","54.580269277696558561","7.3022218135534986416"
"12/20/2025 21:25:50.668","71594.143306389014469","412.76588096977468467","412.76588096977468467","1024","54.745178286625353792","7.3022218135534986416"
"12/20/2025 21:25:51.661","27507.006815015654865","160.00051522178486607","160.00051522178486607","1017","54.771525402267350557","7.3022218135534986416"
"12/20/2025 21:25:52.653","21162.440327543044987","505.01965342950677496","505.01965342950677496","992","55.023299659374934834","7.3022218135534986416"
"12/20/2025 21:25:53.662","50743.805813182167185","468.7123134985777142","468.7123134985777142","957","55.084521964910557301","7.3022218135534986416"
"12/20/2025 21:25:54.659","20290.946640511392616","178.65989819999148835","178.65989819999148835","975","54.950145854370234133","7.3022218135534986416"
"12/20/2025 21:25:55.658","44073.739395275624702","1255.0176938479412456","1255.0176938479412456","974","54.819173169047374472","7.3022218135534986416"
"12/20/2025 21:25:56.657","12743.578606197104818","435.25884843716556816","435.25884843716556816","984","54.755036452495261301","7.3022218135534986416"
"12/20/2025 21:25:57.660","12470.027234906658123","50.885852854875949447","50.885852854875949447","984","54.779544927826975709","7.3022218135534986416"
"12/20/2025 21:25:58.652","35066.315093138633529","168.3021876865685158","168.3021876865685158","991","54.857471341932537712","7.3022218135534986416"
"12/20/2025 21:25:59.663","5569.9171464934697724","61.316559496199417367","61.316559496199417367","987","54.807691544948077933","7.3022218135534986416"
"12/20/2025 21:26:00.664","129862.69571387769247","2081.9270252609476302","2081.9270252609476302","842","55.727590866323460261","7.3022218135534986416"
"12/20/2025 21:26:01.652","37814.083708402737102","848.52596459074823088","848.52596459074823088","825","55.749263161734972982","7.3022218135534986416"
"12/20/2025 21:26:02.664","53392.135418673424283","1383.1135664670043752","1383.1135664670043752","893","55.31806646737224753","7.3022218135534986416"
"12/20/2025 21:26:03.652","40864.697071019138093","1578.4168954392457636","1578.4168954392457636","848","55.53660857387273353","7.3022218135534986416"
"12/20/2025 21:26:04.668","83269.625816869389382","8573.4644390085941268","8573.4644390085941268","725","56.258405827977320257","7.3001569610533332266"
"12/20/2025 21:26:05.664","59725.541200868261512","10784.936412577517331","10789.959671269914907","712","56.667343423857197138","7.270410179722825994"
"12/20/2025 21:26:06.658","14314.688078442641199","204.09338951565220555","2364.6682371468668862","789","56.636947429887243288","7.3376792025797747954"
"12/20/2025 21:26:07.653","44318.646788707279484","840.25918980721382923","840.25918980721382923","830","56.374434813944262146","7.3376792025797747954"
"12/20/2025 21:26:08.663","64265.556096166306816","4675.3531248362860424","4675.3531248362860424","722","56.920193498237104279","7.3376792025797747954"
"12/20/2025 21:26:09.659","39919.576261678281298","1984.7792741634070808","1984.7792741634070808","667","57.089836000718605646","7.3376792025797747954"
"12/20/2025 21:26:10.654","32846.69260200161807","567.46518224470742098","567.46518224470742098","648","57.227674186515542942","7.3376792025797747954"
"12/20/2025 21:26:11.650","80601.268492149247322","558.3293500484019205","558.3293500484019205","564","57.665130043790000514","7.3376792025797747954"
"12/20/2025 21:26:12.657","130442.77308473891753","1272.8642712658436267","1272.8642712658436267","525","58.439817106919321077","7.3376792025797747954"
"12/20/2025 21:26:13.654","127158.81579836698074","972.72187033757859353","1173.283080716460745","624","58.718231869563055625","7.3421315407832556943"
"12/20/2025 21:26:14.654","62606.27809653703298","330.16495040922444559","3403.7004887641869573","696","58.70647641334367961","7.4407927743067832083"
"12/20/2025 21:26:15.666","71678.483672103728168","204.48520011198280599","204.48520011198280599","676","58.760050814310105238","7.4407927743067832083"
"12/20/2025 21:26:16.663","44571.185122960385343","50.145341257099573795","50.145341257099573795","664","58.725136485585274215","7.4407927743067832083"
"12/20/2025 21:26:17.650","25527.244071800087113","2830.7318596844515923","2830.7318596844515923","653","58.819414921761357107","7.4407927743067832083"
"12/20/2025 21:26:18.664","66153.194409454110428","2132.4778949078186088","2132.4778949078186088","608","58.995609977048736994","7.4407927743067832083"
"12/20/2025 21:26:19.655","56963.41468702389102","658.46081306095845775","658.46081306095845775","589","59.017380084613655811","7.4397603480566996126"
"12/20/2025 21:26:20.655","32885.246754389998387","372.12726752549372122","372.12726752549372122","583","59.095658561935572095","7.4397603480566996126"
"12/20/2025 21:26:21.658","8601.8833607748729264","6.9796202069577040206","6.9796202069577040206","648","58.603337374190644482","7.4397603480566996126"
"12/20/2025 21:26:22.657","10015.670129510041079","34.032858725099082164","34.032858725099082164","652","58.501254547969729458","7.4397603480566996126"
"12/20/2025 21:26:23.656","26490.950735682305094","1922.3185083529244821","1922.3185083529244821","625","58.651122068672236765","7.4397603480566996126"
"12/20/2025 21:26:24.654","14468.409137929964345","97.137021482503229208","97.137021482503229208","635","58.607699200186814892","7.4397603480566996126"
"12/20/2025 21:26:25.662","74697.279992601615959","2594.7925341815544016","2594.7925341815544016","587","58.964685876612712434","7.4397603480566996126"
"12/20/2025 21:26:26.663","25895.226481083376711","205.79517206524346307","205.79517206524346307","572","59.015208938861086096","7.4397603480566996126"
"12/20/2025 21:26:27.662","60518.160654834915476","819.04428145886004131","819.04428145886004131","511","59.372156476455771212","7.4387279218066160169"
"12/20/2025 21:26:28.664","64557.006231197890884","72765.823700503373402","72765.823700503373402","577","59.686033255347524573","7.437501915634643801"
"12/20/2025 21:26:29.661","90304.713586881844094","2577.8133522707325938","2966.9929556485708417","706","59.898981233103896216","7.4417606739162351914"
"12/20/2025 21:26:30.657","83731.626293228560826","2618.3074911002140652","59829.530914350521925","982","60.185083039148032924","9.273349368203529508"
"12/20/2025 21:26:31.645","8453.342839718083269","116.3675396896791483","116.3675396896791483","976","60.191029207825430092","9.273349368203529508"
"12/20/2025 21:26:32.652","11209.931204016176707","1428.0736826392949297","1428.0736826392949297","990","59.9731326010015664","9.273349368203529508"
"12/20/2025 21:26:33.669","16706.888227310402726","2054.3270221261832376","2054.3270221261832376","992","59.961338005950977958","9.273349368203529508"
"12/20/2025 21:26:34.665","9279.3071450665011071","205.87207410591264534","205.87207410591264534","1006","59.943127785796100682","9.2724459952347064728"
"12/20/2025 21:26:35.657","32467.934866231244087","1535.6319513418291081","1535.6319513418291081","958","60.214324984749389102","9.2724459952347064728"
"12/20/2025 21:26:36.644","23172.055985778431932","1388.0336102713677064","1388.0336102713677064","947","60.269679329420831948","9.2724459952347064728"
"12/20/2025 21:26:37.660","21717.833363573561655","214.61866152579494837","214.61866152579494837","925","60.431693508390260661","9.2724459952347064728"
"12/20/2025 21:26:38.649","8579.0913987103158433","170.83379832473707438","170.83379832473707438","929","60.382637418895647841","9.2724459952347064728"
"12/20/2025 21:26:39.666","9909.0081731622758525","311.62257846155176821","311.62257846155176821","944","60.170413148629108946","9.2724459952347064728"
"12/20/2025 21:26:40.665","12114.159707225284365","3245.5973887010950421","3245.5973887010950421","924","60.158227374814032373","9.2703811427345428342"
"12/20/2025 21:26:41.665","10554.187327575775271","87.993224521711823627","87.993224521711823627","927","60.122354622027451398","9.2703811427345428342"
"12/20/2025 21:26:42.666","8994.4180671440062724","563.3372337444995992","563.3372337444995992","940","60.037836539567877026","9.2703811427345428342"
"12/20/2025 21:26:43.662","6496.6755144147437022","353.61524371021954494","353.61524371021954494","944","59.914648663232718206","9.2703811427345428342"
"12/20/2025 21:26:44.658","9179.5267350329158944","256.91033608488316986","256.91033608488316986","947","59.917445727604778938","9.2703811427345428342"
"12/20/2025 21:26:45.655","8781.8171527524391422","35.123254524778353414","35.123254524778353414","999","59.707959825105028528","9.2703811427345428342"
"12/20/2025 21:26:46.651","38281.686870611571067","11780.910189448795791","11780.910189448795791","936","59.855225859176186987","8.8341165254339824031"
"12/20/2025 21:26:47.666","40090.542292742567952","4745.9301061994265183","4745.9301061994265183","908","59.908467754700332364","8.8320516729338152118"
"12/20/2025 21:26:48.668","5804.7134672646607214","55.900937947862594513","55.900937947862594513","914","59.871558346755705315","8.8320516729338152118"
"12/20/2025 21:26:49.660","21918.850291834987729","15204.187789749876174","15204.187789749876174","920","59.821622064295596033","8.8320516729338152118"
"12/20/2025 21:26:50.656","4930.0885908888503764","24.112925653420095529","24.112925653420095529","928","59.749015923531032968","8.8320516729338152118"
"12/20/2025 21:26:51.652","7159.7241729811039477","1629.8559092965115269","1629.8559092965115269","924","59.751793430129019669","8.8301158737149112454"
"12/20/2025 21:26:52.669","11147.288491413077281","1558.8893822913116765","1558.8893822913116765","921","59.802414304530813638","8.8259861687145804154"
"12/20/2025 21:26:53.671","8088.4631371161658535","1236.4720329286772085","1236.4720329286772085","912","59.793729721520492149","8.8259861687145804154"
"12/20/2025 21:26:54.650","8880.1949599942017812","0","0","901","59.825534038205049114","8.8259861687145804154"
"12/20/2025 21:26:55.668","53751.879414006129082","226.05057989836373622","226.05057989836373622","891","59.961044616056845769","8.8259861687145804154"
"12/20/2025 21:26:56.655","83290.650582414324163","252.34677432921870377","252.34677432921870377","801","60.368984649043753166","8.8259861687145804154"
"12/20/2025 21:26:57.669","19610.610565424653032","232.60311069207509149","232.60311069207509149","822","60.195175898306807483","8.8259861687145804154"
"12/20/2025 21:26:58.669","27795.432337616155564","1235.9302935314447041","1235.9302935314447041","814","60.285268528453372028","8.8259861687145804154"
"12/20/2025 21:26:59.658","24497.880465884685691","2306.9208434750157721","2306.9208434750157721","796","60.428250967624649093","8.8259861687145804154"
"12/20/2025 21:27:00.654","25539.639688830931846","1090.0392494427348993","1090.0392494427348993","788","60.429092045041990389","8.8259861687145804154"
"12/20/2025 21:27:01.669","12171.885937217490209","385.0491425123008753","385.0491425123008753","786","60.405581109320181099","8.8259861687145804154"
"12/20/2025 21:27:02.660","40888.665704655606532","987.98044585872196421","987.98044585872196421","762","60.540622254028129134","8.8225985200814971421"
"12/20/2025 21:27:03.663","36859.136424282791268","419.87381445486914799","419.87381445486914799","732","60.736553175546362127","8.8225985200814971421"
"12/20/2025 21:27:04.651","50227.80455103150598","2422.4945926459986367","2422.4945926459986367","693","60.983554846836149466","8.8215660938314144346"
"12/20/2025 21:27:05.666","26406.610165717243945","381.31933336315574934","381.31933336315574934","691","60.992963137336296597","8.8215660938314144346"
"12/20/2025 21:27:06.666","14822.641189506457522","170.96126017844358103","170.96126017844358103","680","61.147172926260893178","8.8215660938314144346"
"12/20/2025 21:27:07.661","32653.01689439137408","1266.0963433950951185","1266.0963433950951185","642","61.352179609553928685","8.8215660938314144346"
"12/20/2025 21:27:08.659","34608.321220988458663","780.22464059587923657","780.22464059587923657","568","61.727278693981304514","8.8215660938314144346"
"12/20/2025 21:27:09.657","25194.040528209687182","1059.6514598829189708","1059.6514598829189708","544","61.935121557194541708","8.8215660938314144346"
"12/20/2025 21:27:10.643","26862.404826840265741","423.68444712169764443","423.68444712169764443","525","62.110984083756569873","8.8215660938314144346"
"12/20/2025 21:27:11.649","42261.412719616142567","1658.8313075966518682","1658.8313075966518682","517","62.206905559219158874","8.8215660938314144346"
"12/20/2025 21:27:12.664","105021.46237172401743","2760.0948771536222921","2760.0948771536222921","530","62.563403221444090718","8.8211789339876336413"
"12/20/2025 21:27:13.660","36845.398527107783593","937.77699060737029413","3001.0871787210166985","701","62.473819139989515747","8.8158877494559604315"
"12/20/2025 21:27:14.657","47877.84938711617724","675.14127807755085087","931.9557909866935006","779","62.666874766039406097","8.8241471594566220915"
"12/20/2025 21:27:15.656","21219.615866590611404","336.35849087957944903","39690.301923790379078","917","62.697349014388713329","10.092482807683186508"
"12/20/2025 21:27:16.654","30903.536011219071952","398.67775217870382676","398.67775217870382676","891","62.839353448441102046","10.092386017722242642"
"12/20/2025 21:27:17.671","23592.431502346804336","430.7054433989621316","430.7054433989621316","883","62.90638501823563189","10.092386017722242642"
"12/20/2025 21:27:18.658","35562.722874875806156","988.7820848895760264","988.7820848895760264","911","62.656058176107720215","10.092386017722242642"
"12/20/2025 21:27:19.651","15514.674787540603575","145.02519762452755003","145.02519762452755003","887","62.681662003202752942","10.092386017722242642"
"12/20/2025 21:27:20.668","18169.442671261287614","390.60317000545467181","390.60317000545467181","900","62.624527714826292879","10.092095647839407491"
"12/20/2025 21:27:21.667","30181.852641990353732","381.26341489334981816","381.26341489334981816","884","62.719275584146217284","10.092095647839407491"
